MEDICATION_NM,count,perc
BRIVARACETAM 100 MG PO TABS,2,0.005039687539372559
PHENOBARBITAL SODIUM 130 MG/ML IJ SOLN,2,0.005039687539372559
PHENYLEPHRINE HCL 10 % OP SOLN,2,0.005039687539372559
FLUDROCORTISONE ACETATE 0.05 MG OR TABS (HALF TABLET),2,0.005039687539372559
DAPAGLIFLOZIN PROPANEDIOL 5 MG PO TABS,2,0.005039687539372559
TALC 4 G PL POWD,2,0.005039687539372559
INV RAVULIZUMAB (ALXN1210-COV-305) IVPB (2020-6044)(UCI CCR 20-89),2,0.005039687539372559
VALPROIC ACID 250 MG OR CAPS,2,0.005039687539372559
NORETHIN ACE-ETH ESTRAD-FE 1-20 MG-MCG OR TABS,2,0.005039687539372559
CISPLATIN CHEMO INFUSION (UCI),2,0.005039687539372559
COVID-19 MRNA VAC-TRIS(PFIZER) 30 MCG/0.3ML IM SUSP GRAY CAP,2,0.005039687539372559
CARBIDOPA-LEVODOPA CR 50-200 MG OR TBCR,2,0.005039687539372559
RILPIVIRINE HCL 25 MG PO TABS,2,0.005039687539372559
"HEPARIN 25,000 UNITS/250 ML NS ECMO/VAD (UCI)",2,0.005039687539372559
EMPAGLIFLOZIN 25 MG PO TABS,2,0.005039687539372559
AMIKACIN OPHTHALMIC INJ 400 MCG / 0.1 ML (OPTIME),2,0.005039687539372559
PANCRELIPASE (LIP-PROT-AMYL) 6000-19000 UNITS PO CPEP,2,0.005039687539372559
RIOCIGUAT 2.5 MG PO TABS,2,0.005039687539372559
CHLOROPROCAINE HCL (PF) 2 % IJ SOLN,2,0.005039687539372559
LIDOCAINE 2 G/250 ML INFUSION (UCI),2,0.005039687539372559
LACTINEX 1 GM OR GRAN,2,0.005039687539372559
SODIUM HYALURONATE 13.8 MG/0.6ML IO SOSY,2,0.005039687539372559
NYSTATIN 100000 UNIT/GM EX OINT,2,0.005039687539372559
AZTREONAM IV 1 GM,2,0.005039687539372559
SODIUM THIOSULFATE 250 MG/ML IV SOLN,2,0.005039687539372559
PROCEDURAL SEDATION MIDAZOLAM (PF) 1 MG/ML - 2 MG (UCI),2,0.005039687539372559
PHENOBARBITAL 30 MG OR TABS,2,0.005039687539372559
SODIUM CHLORIDE (HYPERTONIC) 5 % OP SOLN,2,0.005039687539372559
FOLIC ACID IVPB (UCI),2,0.005039687539372559
INSULIN ASPART 100 UNIT/ML SC SOLN,2,0.005039687539372559
WARFARIN SODIUM 2.5 MG OR TABS,2,0.005039687539372559
CLOTRIMAZOLE 1 % VA CREA,2,0.005039687539372559
SACUBITRIL-VALSARTAN 97-103 MG PO TABS,2,0.005039687539372559
sodium chloride 4 mEq/mL 23.4% (CONCENTRATED) injection  - ADS OVERRIDE,2,0.005039687539372559
ALTEPLASE 50 MG IV SOLR,2,0.005039687539372559
CEFAZOLIN IVPB (VARIABLE DOSE),2,0.005039687539372559
MORPHINE DOSE FROM BAG (UCI),2,0.005039687539372559
albumin human 5 % infusion  - ADS OVERRIDE,2,0.005039687539372559
BUMETANIDE 12.5 MG IN 100 ML NS INFUSION (UCI),2,0.005039687539372559
ERGOCALCIFEROL 8000 UNIT/ML OR SOLN,2,0.005039687539372559
ROPIVACAINE REGIONAL ANESTHESIA 0.2% IN 100 ML PREMIX PAIN MANAGEMENT CONT PNB (UCI),2,0.005039687539372559
SULFASALAZINE 500 MG OR TBEC,2,0.005039687539372559
HYDROCORTISONE ACE-PRAMOXINE 2.5-1 % RE CREA,2,0.005039687539372559
QUETIAPINE FUMARATE ER 50 MG PO TB24,2,0.005039687539372559
FLUTICASONE-SALMETEROL 250-50 MCG/ACT IN AEPB,2,0.005039687539372559
MICONAZOLE NITRATE 2 % VA CREA,2,0.005039687539372559
HEPARIN SODIUM (PORCINE) 10000 UNIT/ML IJ SOLN FOR ORGAN DONATION (UCI),2,0.005039687539372559
MENINGOCOCCAL B RECOMB OMV ADJ IM SUSY,2,0.005039687539372559
MEROPENEM 1 GM IV SOLR,2,0.005039687539372559
COVID-19 AD26 VACCINE(JANSSEN) 0.5 ML IM SUSP,2,0.005039687539372559
NA BICARB 150 MEQ/L IN STERILE WATER CRRT MACHINE POST-FILTER FLUID,2,0.005039687539372559
NA BICARB 150 MEQ/L IN STERILE WATER CRRT MACHINE PRE-FILTER FLUID,2,0.005039687539372559
LIDOCAINE 1 G/250 ML NS INFUSION (UCI),2,0.005039687539372559
EVEROLIMUS 0.25 MG PO TABS,2,0.005039687539372559
ERYTHROMYCIN BASE 500 MG OR TABS,2,0.005039687539372559
VALGANCICLOVIR HCL 50 MG/ML PO SOLR,2,0.005039687539372559
SULFACETAMIDE SODIUM 10 % OP SOLN,2,0.005039687539372559
SITAGLIPTIN PHOSPHATE 100 MG OR TABS,2,0.005039687539372559
MOMETASONE FUROATE 50 MCG/ACT NA SUSP,2,0.005039687539372559
HYDROMORPHONE 0.5 MG/ML PREMIX PCA INFUSION - HIGH DOSE (UCI),2,0.005039687539372559
CALCIUM CHLORIDE CRRT INFUSION (UCI),2,0.005039687539372559
TRIAMCINOLONE AND BUPIVICAINE PF 0.25% INJECTION (OPTIME),2,0.005039687539372559
NOREPINEPHRINE 8 MG/250 ML D5W INFUSION (NON-STANDARD CONC) (UCI),2,0.005039687539372559
PROPRANOLOL HCL 1 MG/ML IV SOLN,2,0.005039687539372559
ESLICARBAZEPINE ACETATE 400 MG PO TABS,2,0.005039687539372559
DARBEPOETIN ALFA 25 MCG/0.42ML IJ SOSY,2,0.005039687539372559
CEFOTAXIME IV 1 GM,2,0.005039687539372559
MEPERIDINE HCL 50 MG/ML IJ SOLN WRAPPER,2,0.005039687539372559
HYDROXYUREA 500 MG OR CAPS,2,0.005039687539372559
DRONEDARONE HCL 400 MG PO TABS,2,0.005039687539372559
LEVOCARNITINE 1 GM/10ML OR SOLN,2,0.005039687539372559
ISOPROTERENOL INFUSION (ANESTHESIA) (UCI),2,0.005039687539372559
AZELASTINE HCL 137 MCG/SPRAY NA SOLN,2,0.005039687539372559
"LIDOCAINE, BUFFERED 1% IJ SOLN (COMPOUNDED)",2,0.005039687539372559
CEFTAZIDIME 50 MG/ML OP SOLN (COMPOUNDED),2,0.005039687539372559
KETOROLAC TROMETHAMINE 0.4 % OP SOLN,2,0.005039687539372559
ipratropium-albuterol (DUO-NEB) 0.5-3 MG/3ML nebulizer solution  - ADS OVERRIDE,2,0.005039687539372559
BIMATOPROST 0.01 % OP SOLN,2,0.005039687539372559
ETHAMBUTOL HCL 400 MG OR TABS,2,0.005039687539372559
RALTEGRAVIR POTASSIUM 400 MG OR TABS,2,0.005039687539372559
B-12 50 MCG PO TABS,2,0.005039687539372559
ABEMACICLIB 100 MG PO TABS,2,0.005039687539372559
ZIPRASIDONE HCL 40 MG OR CAPS,2,0.005039687539372559
CHLORTHALIDONE 12.5 MG OR TABS (HALF TABLET),2,0.005039687539372559
RIBOFLAVIN 100 MG OR TABS,2,0.005039687539372559
PYRAZINAMIDE 500 MG OR TABS,2,0.005039687539372559
VORICONAZOLE OPHTHALMIC INJ 100 MCG / 0.1 ML EYE WASH (UCI),2,0.005039687539372559
TETANUS IMMUNE GLOBULIN 250 UNIT/ML IM INJ,2,0.005039687539372559
CAPSAICIN 0.075 % EX CREA,2,0.005039687539372559
EPHEDRINE SULFATE 50 MG/ML IV SOLN,2,0.005039687539372559
ESTRADIOL 0.5 MG OR TABS,2,0.005039687539372559
HALOPERIDOL 10 MG OR TABS,2,0.005039687539372559
PROCEDURAL SEDATION ETOMIDATE 20 MG/10 ML (UCI),2,0.005039687539372559
ZIPRASIDONE HCL 60 MG OR CAPS,2,0.005039687539372559
PROCEDURAL SEDATION LIDOCAINE 4% - 4 ML (UCI),2,0.005039687539372559
CALCIUM 500 MG OR TABS,2,0.005039687539372559
DAPSONE 100 MG OR TABS,2,0.005039687539372559
ACETYLCYSTEINE (LOADING DOSE) IV INFUSION (UCI),2,0.005039687539372559
PHENOBARBITAL 100 MG OR TABS,2,0.005039687539372559
DEXTROSE IN LACTATED RINGERS 5% + ADDITIVES (UCI),2,0.005039687539372559
INSULIN PUMP REFILL (UCI),2,0.005039687539372559
BUPIVACAINE DILUTION 0.0625% IJ SOLN (ANESTHESIA),2,0.005039687539372559
CITALOPRAM HYDROBROMIDE 40 MG OR TABS,2,0.005039687539372559
PHENTOLAMINE MESYLATE 5 MG IJ SOLR,2,0.005039687539372559
NITROGLYCERIN 0.1 MG/HR TD PT24,2,0.005039687539372559
PROCEDURAL SEDATION PROPOFOL 10 MG/ML - 200 MG (UCI),2,0.005039687539372559
OCTREOTIDE IVPB (UCI),2,0.005039687539372559
DEXAMETHASONE 0.5 MG OR TABS,2,0.005039687539372559
SODIUM BICARBONATE IVPB (UCI),2,0.005039687539372559
NACL 0.45% CRRT MACHINE POST-FILTER FLUID,2,0.005039687539372559
CLOPIDOGREL BISULFATE 300 MG OR TABS,2,0.005039687539372559
DOBUTAMINE IN D5W 1 MG/ML IV SOLN,2,0.005039687539372559
ACYCLOVIR IVPB <=350 MG (UCI),2,0.005039687539372559
CEPHALEXIN 250 MG/5ML OR SUSR,2,0.005039687539372559
OPIUM 10 MG/ML (1%) PO TINC,2,0.005039687539372559
"BACITRACIN 50,000 UNITS IN 3,000 ML NS WITH EPI SCOPE IRRIGATION (OPTIME)",2,0.005039687539372559
PERMETHRIN 5 % EX CREA,2,0.005039687539372559
DANTROLENE SODIUM 25 MG OR CAPS,2,0.005039687539372559
TAMOXIFEN CITRATE 10 MG OR TABS,2,0.005039687539372559
COLESTIPOL HCL 1 GM OR TABS,2,0.005039687539372559
GRANISETRON HCL 1 MG/ML IV SOLN,2,0.005039687539372559
TIROFIBAN LOADING BONUS FROM BAG (UCI),2,0.005039687539372559
BUPIVACAINE 0.1% (CONC 1 MG/ML) PAIN MANAGEMENT PCEA (UCI),2,0.005039687539372559
ELTROMBOPAG OLAMINE 75 MG PO TABS,2,0.005039687539372559
TIGECYCLINE IVPB (UCI),2,0.005039687539372559
IDARUCIZUMAB 2.5 GM/50ML IV SOLN,2,0.005039687539372559
NS + ADDITIVES,2,0.005039687539372559
PHENYTOIN 125 MG/5ML OR SUSP,2,0.005039687539372559
PROPOFOL IV BOLUS 10 MG/ML,2,0.005039687539372559
norepinephrine (LEVOPHED) 4 mg in 250 mL NS 0.016 MG/ML EMERGENCY infusion  - ADS OVERRIDE,2,0.005039687539372559
RISPERIDONE ODT 0.5 MG OR TBDP,2,0.005039687539372559
DOPAMINE IN NS INFUSION (VARIABLE CONCENTRATION) (UCI),2,0.005039687539372559
AZTREONAM 2 GM IJ SOLR,2,0.005039687539372559
METHOTREXATE SODIUM 50 MG/2ML IJ SOLN,2,0.005039687539372559
NALOXEGOL OXALATE 12.5 MG PO TABS,2,0.005039687539372559
DEXAMETHASONE SODIUM PHOSPHATE 0.1 % OP SOLN,2,0.005039687539372559
PROPARACAINE HCL 0.5 % OP SOLN,2,0.005039687539372559
AMPHOTERICIN B LIPOSOME IVPB <=300 MG (UCI),2,0.005039687539372559
POTASSIUM CHLORIDE IVPB 10 MEQ (UCI),2,0.005039687539372559
NEORAL 100 MG OR CAPS (UCI),2,0.005039687539372559
PSYLLIUM 51.7 % PO PACK,2,0.005039687539372559
CABERGOLINE 0.5 MG OR TABS,2,0.005039687539372559
IRON SUCROSE 20 MG/ML IV SOLN,2,0.005039687539372559
DILTIAZEM 2 % CREAM (COMPOUNDED),2,0.005039687539372559
ALBUMIN HUMAN 5 % IV SOLN BURN (UCI),2,0.005039687539372559
NALOXONE KIT - ED ONLY (UCI),2,0.005039687539372559
DICLOFENAC SODIUM 0.1 % OP SOLN,2,0.005039687539372559
CARBAMAZEPINE 100 MG/5ML OR SUSP,2,0.005039687539372559
NINTEDANIB ESYLATE 100 MG PO CAPS,2,0.005039687539372559
CARBIDOPA-LEVODOPA ER 36.25-145 MG PO CPCR,2,0.005039687539372559
LISINOPRIL-HYDROCHLOROTHIAZIDE 10-12.5 MG OR TABS,2,0.005039687539372559
ROPIVACAINE REGIONAL ANESTHESIA 0.1% IN 100 ML PAIN MANAGEMENT CONT PNB PCA (UCI),2,0.005039687539372559
NIACIN 500 MG OR TABS,2,0.005039687539372559
FINASTERIDE 1 MG OR TABS,2,0.005039687539372559
PATIROMER SORBITEX CALCIUM 8.4 G PO PACK,2,0.005039687539372559
BACITRACIN-POLYMYXIN B 500-10000 UNIT/GM OP OINT,2,0.005039687539372559
AMPHOTERICIN B LIPOSOME IVPB <=200 MG (UCI),2,0.005039687539372559
POLYMYXIN B IVPB (UCI),2,0.005039687539372559
ANTICOAGULANT SODIUM CITRATE 4% INJ (UCI),2,0.005039687539372559
BIVALIRUDIN 250 MG/250 ML NS INFUSION (UCI),2,0.005039687539372559
BIVALIRUDIN LOADING DOSE FROM BAG (UCI),2,0.005039687539372559
BUPRENORPHINE HCL 2 MG SL SUBL,2,0.005039687539372559
PRISMASOL BGK 2/3.5 CRRT REPLACEMENT FLUID WITH ADDITIVES (UCI),2,0.005039687539372559
MIDODRINE HCL 2.5 MG OR TABS,2,0.005039687539372559
acetaminophen (TYLENOL) 325 MG tablet  - ADS OVERRIDE,2,0.005039687539372559
HYDROmorphone (DILAUDID) 2 MG/ML injection  - ADS OVERRIDE,2,0.005039687539372559
DEXTROSE 25 % IV SOLN,2,0.005039687539372559
"MEPILEX FOAM 8""X8"" EX PADS (UCI)",2,0.005039687539372559
PHENYLEPHRINE HCL 0.125 % NA SOLN,2,0.005039687539372559
AMPHOTERICIN B IVPB > 50 MG (UCI),2,0.005039687539372559
PHYTONADIONE 5 MG/ML ORAL SOLN (UCI),2,0.005039687539372559
DEXTROSE 20 % IV SOLN,2,0.005039687539372559
HYDROMORPHONE 50 MG/100 ML PREMIX PCA INFUSION - NAIVE (UCI),2,0.005039687539372559
TRIHEXYPHENIDYL HCL 5 MG OR TABS,2,0.005039687539372559
CEFTAROLINE IVPB (DOSES < 400 MG) (UCI),2,0.005039687539372559
NORETHINDRONE ACETATE 5 MG OR TABS,2,0.005039687539372559
PHENOBARBITAL SODIUM 65 MG/ML IJ SOLN,2,0.005039687539372559
ACETYLCYSTEINE 10 % IN SOLN,2,0.005039687539372559
SACUBITRIL-VALSARTAN 12-13 MG OR TAB (HALF TABLET),2,0.005039687539372559
"MEASLES, MUMPS & RUBELLA VAC IJ SOLR",2,0.005039687539372559
MAGNESIUM SULFATE IVPB 3 GM (UCI),2,0.005039687539372559
BUPIVACAINE 0.0625 % ANESTHESIA EPIDURAL INFUSION (UCI),2,0.005039687539372559
MAGNESIUM CHLORIDE 535 (64 MG) MG OR TBCR,2,0.005039687539372559
DESVENLAFAXINE SUCCINATE 100 MG OR TB24,2,0.005039687539372559
PROPRANOLOL HCL CR 60 MG OR CP24,2,0.005039687539372559
DOXYCYCLINE IVPB 100 MG,2,0.005039687539372559
OXYTOCIN 30 UNITS/500 ML LR INFUSION (PREMIX) (UCI),2,0.005039687539372559
FENTANYL 2 MCG/ML WITH BUPIVACAINE 0.0625 % ANES EPIDURAL INFUSION (UCI),2,0.005039687539372559
AMPHETAMINE-DEXTROAMPHETAMINE 5 MG OR TABS,2,0.005039687539372559
LEVOTHYROXINE LOADING DOSE FROM BAG (UCI),2,0.005039687539372559
CHLORPROMAZINE HCL 100 MG OR TABS,2,0.005039687539372559
PENTOBARBITAL IV (VARIABLE VOLUME) INFUSION (UCI),2,0.005039687539372559
METHYLPREDNISOLONE SODIUM SUCC 1000 MG IJ SOLR,2,0.005039687539372559
ONE-DAILY MULTI VITAMINS OR TABS,2,0.005039687539372559
PHENYTOIN 50 MG OR CHEW,2,0.005039687539372559
ERYTHROMYCIN BASE 250 MG OR TABS,2,0.005039687539372559
RIFAMPIN 150 MG OR CAPS,2,0.005039687539372559
CIPROFLOXACIN HCL 250 MG OR TABS,2,0.005039687539372559
NATAMYCIN 5 % OP SUSP,2,0.005039687539372559
VICKS VAPORUB 4.73-1.2-2.6 % EX OINT,2,0.005039687539372559
SODIUM PHOSPHATE IVPB 30 MEQ (UCI),2,0.005039687539372559
BACITRACIN ZINC 500 UNIT/GM EX OINT,2,0.005039687539372559
PHENYLEPHRINE INFUSION (ANESTHESIA),2,0.005039687539372559
PENICILLIN G BENZATHINE 1200000 UNIT/2ML IM SUSP,1,0.0025198437696862795
MESALAMINE 4 GM RE ENEM,1,0.0025198437696862795
METHIMAZOLE 3 MG/ML OR SUSP (COMPOUNDED),1,0.0025198437696862795
ENOXAPARIN SODIUM 150 MG/ML SC SOLN - PHARMACY DRAWN DOSES (UCI),1,0.0025198437696862795
BACLOFEN 10000 MCG/20ML IT SOSY,1,0.0025198437696862795
PHENOXYBENZAMINE HCL 10 MG OR CAPS,1,0.0025198437696862795
PERAMPANEL 6 MG PO TABS,1,0.0025198437696862795
METYRAPONE 250 MG OR CAPS,1,0.0025198437696862795
PHENOBARBITAL IVPB </= 1000 MG (UCI),1,0.0025198437696862795
EFAVIRENZ-EMTRICITAB-TENOFOVIR 600-200-300 MG OR TABS,1,0.0025198437696862795
TRANEXAMIC ACID 1000 MG/10 ML INJECTION FOR NEBULIZATION,1,0.0025198437696862795
FENTANYL 2 MCG/ML BUPIVACAINE 0.1% PAIN MANAGEMENT PCEA (UCI),1,0.0025198437696862795
CHLORPROMAZINE HCL 10 MG OR TABS,1,0.0025198437696862795
INSULIN ASPART PROT & ASPART (70-30) 100 UNIT/ML SC SUSP,1,0.0025198437696862795
OXYCODONE HCL 5 MG OR CAPS,1,0.0025198437696862795
TOBRAMYCIN SULFATE 0.3 % OP OINT,1,0.0025198437696862795
MORPHINE SULFATE (PF) 2 MG/ML IV SOLN,1,0.0025198437696862795
ROPIVACAINE REGIONAL ANESTHESIA 0.1% IN 100 ML PAIN MANAGEMENT CONT PNB (UCI),1,0.0025198437696862795
PYRIDOXINE IVPB (UCI),1,0.0025198437696862795
CARIPRAZINE HCL 1.5 MG PO CAPS,1,0.0025198437696862795
AMPHETAMINE ER 15.7 MG PO TBED,1,0.0025198437696862795
INSULIN LISPRO PROT & LISPRO (50-50) 100 UNIT/ML SC SUPN,1,0.0025198437696862795
SODIUM ZIRCONIUM CYCLOSILICATE 5 G PO PACK,1,0.0025198437696862795
PHENOBARBITAL 15 MG OR TABS,1,0.0025198437696862795
RALOXIFENE HCL 60 MG OR TABS,1,0.0025198437696862795
PENTOBARBITAL SODIUM 50 MG/ML IJ SOLN,1,0.0025198437696862795
ISOSORBIDE MONONITRATE 10 MG OR TABS,1,0.0025198437696862795
heparin 5000 UNIT/ML injection  - ADS OVERRIDE,1,0.0025198437696862795
INFLUENZA VAC RECOM HA QUAD PF 0.5 ML IM SOSY,1,0.0025198437696862795
SODIUM BICARBONATE 8.4% (DOSES=<100 MEQ) + DEXTROSE 5% (UCI),1,0.0025198437696862795
propofol (DIPRIVAN) 200 MG/20ML injection  - ADS OVERRIDE,1,0.0025198437696862795
oxytocin (PITOCIN) 10 UNIT/ML IM injection  - ADS OVERRIDE,1,0.0025198437696862795
misoprostol (CYTOTEC) 200 MCG tablet  - ADS OVERRIDE,1,0.0025198437696862795
SELEXIPAG 1200 MCG PO TABS,1,0.0025198437696862795
B-2 100 MG PO TABS,1,0.0025198437696862795
LISDEXAMFETAMINE DIMESYLATE 60 MG OR CAPS,1,0.0025198437696862795
BENZOYL PEROXIDE 5 % EX GEL,1,0.0025198437696862795
ERAVACYCLINE IVPB <=75 MG (UCI),1,0.0025198437696862795
"AMINOCAPROIC ACID 10 G IN 1,000 ML NS IRRIGATION (OPTIME)",1,0.0025198437696862795
rocuronium (ZEMURON) 50 mg/5mL injection  - ADS OVERRIDE,1,0.0025198437696862795
CARBIDOPA-LEVODOPA ER 61.25-245 MG PO CPCR,1,0.0025198437696862795
acetaminophen (TYLENOL) 500 MG tablet  - ADS OVERRIDE,1,0.0025198437696862795
CVS FIBER GUMMIES 2 G PO CHEW,1,0.0025198437696862795
PLECANATIDE 3 MG PO TABS,1,0.0025198437696862795
OMEPRAZOLE 40 MG OR CPDR,1,0.0025198437696862795
MENINGOCOCCAL A C Y&W-135 OLIG IM SOLR,1,0.0025198437696862795
HAEMOPHILUS B POLYSAC CONJ VAC IM SOLR,1,0.0025198437696862795
DEXTROMETHORPHAN-QUINIDINE 20-10 MG PO CAPS,1,0.0025198437696862795
ASPIRIN 600 MG RE SUPP,1,0.0025198437696862795
MACITENTAN 10 MG PO TABS,1,0.0025198437696862795
ADENOSINE 12 MG/4ML IV SOLN,1,0.0025198437696862795
CEVIMELINE HCL 30 MG OR CAPS,1,0.0025198437696862795
SUCROFERRIC OXYHYDROXIDE 500 MG PO CHEW,1,0.0025198437696862795
TIMOLOL MALEATE 0.25 % OP SOLN,1,0.0025198437696862795
ELAGOLIX SODIUM 200 MG PO TABS,1,0.0025198437696862795
TOFACITINIB CITRATE 5 MG PO TABS,1,0.0025198437696862795
DIMETHYL SULFOXIDE 50 % IS SOLN,1,0.0025198437696862795
LORLATINIB 25 MG PO TABS,1,0.0025198437696862795
FIDAXOMICIN 200 MG PO TABS,1,0.0025198437696862795
LEVONORGESTREL 19.5 MG IU IUD,1,0.0025198437696862795
ESMOLOL LOADING DOSE FROM BAG (UCI),1,0.0025198437696862795
"PROCEDURAL PENICILLIN G SODIUM - 10,000 UNITS/ML NS 0.5ML (UCI)",1,0.0025198437696862795
METOLAZONE 2.5 MG OR TABS,1,0.0025198437696862795
BARIUM SULFATE 40 % PO SUSR,1,0.0025198437696862795
PILOCARPINE HCL 2 % OP SOLN,1,0.0025198437696862795
EMICIZUMAB-KXWH 60 MG/0.4ML SC SOLN,1,0.0025198437696862795
OLANZAPINE ODT 20 MG OR TBDP,1,0.0025198437696862795
LISDEXAMFETAMINE DIMESYLATE 50 MG OR CAPS,1,0.0025198437696862795
MERCAPTOPURINE 50 MG OR TABS,1,0.0025198437696862795
CISPLATIN 100 MG/100ML IV SOLN,1,0.0025198437696862795
ARIPIPRAZOLE 15 MG OR TABS,1,0.0025198437696862795
SODIUM THIOSULFATE IV CALCIPHYLAXIS,1,0.0025198437696862795
NAFCILLIN SODIUM 1 GM IJ SOLR,1,0.0025198437696862795
PHYTONADIONE 5 MG OR TABS,1,0.0025198437696862795
PRIMAQUINE PHOSPHATE 26.3 MG OR TABS,1,0.0025198437696862795
LENALIDOMIDE 15 MG OR CAPS,1,0.0025198437696862795
BUDESONIDE-FORMOTEROL FUMARATE 80-4.5 MCG/ACT IN AERO,1,0.0025198437696862795
TROPICAMIDE 0.5 % OP SOLN,1,0.0025198437696862795
FLUTICASONE-SALMETEROL 500-50 MCG/ACT IN AEPB,1,0.0025198437696862795
MONTELUKAST SODIUM 10 MG OR TABS,1,0.0025198437696862795
PROCEDURAL SEDATION LIDOCAINE 1% - 20 ML (UCI),1,0.0025198437696862795
ALOE VERA 99 % EX GEL,1,0.0025198437696862795
LORAZEPAM DOSE FROM BAG (UCI),1,0.0025198437696862795
HYDROCORTISONE 100 MG/60ML RE ENEM,1,0.0025198437696862795
CEFDINIR 300 MG OR CAPS,1,0.0025198437696862795
PYRIDOSTIGMINE BROMIDE 30 MG OR TABS (HALF TABLET),1,0.0025198437696862795
DOXYLAMINE SUCCINATE (SLEEP) 25 MG OR TABS,1,0.0025198437696862795
NORETHINDRONE ACET-ETHINYL EST 1.5-30 MG-MCG OR TABS,1,0.0025198437696862795
ITRACONAZOLE 10 MG/ML OR SOLN,1,0.0025198437696862795
NOREPINEPHRINE 4 MG IN NS 250 ML EMERGENCY ADS PREMIX (UCI),1,0.0025198437696862795
PANTOPRAZOLE IVPB (UCI),1,0.0025198437696862795
MICONAZOLE NITRATE 2 % EX POWD,1,0.0025198437696862795
CLINIMIX E INFUSION (UCI),1,0.0025198437696862795
ROTIGOTINE 8 MG/24HR TD PT24,1,0.0025198437696862795
ARMODAFINIL 250 MG PO TABS,1,0.0025198437696862795
DOXEPIN HCL 10 MG/ML OR CONC,1,0.0025198437696862795
TRIAMCINOLONE ACETONIDE 0.025 % EX OINT,1,0.0025198437696862795
IRON DEXTRAN 50 MG/ML IJ SOLN,1,0.0025198437696862795
RUXOLITINIB PHOSPHATE 5 MG PO TABS,1,0.0025198437696862795
RIVAROXABAN 15 MG PO TABS,1,0.0025198437696862795
ETHYNODIOL DIAC-ETH ESTRADIOL 1-35 MG-MCG OR TABS,1,0.0025198437696862795
FOSCARNET IVPB (CENTRAL LINE) (UCI),1,0.0025198437696862795
AMPHETAMINE-DEXTROAMPHETAMINE 20 MG OR CP24,1,0.0025198437696862795
GLUCOSAMINE 1500 COMPLEX OR CAPS,1,0.0025198437696862795
AMLODIPINE-VALSARTAN 5-320 MG OR TABS,1,0.0025198437696862795
PACLITAXEL INTRAPERITONEAL INSTILLATION (UCI),1,0.0025198437696862795
PEGVISOMANT 20 MG SC SOLR,1,0.0025198437696862795
GANCICLOVIR 5 MG/0.1 ML OPHTHALMIC INJ (OPTH),1,0.0025198437696862795
DANTROLENE SODIUM 100 MG OR CAPS,1,0.0025198437696862795
IRON DEXTRAN IVPB (UCI),1,0.0025198437696862795
NOREPINEPHRINE-SODIUM CHLORIDE 4-0.9 MG/250ML-% IV SOLN,1,0.0025198437696862795
AZILSARTAN-CHLORTHALIDONE 40-25 MG PO TABS,1,0.0025198437696862795
ETRAVIRINE 100 MG OR TABS,1,0.0025198437696862795
AZITHROMYCIN 500 MG IV SOLR,1,0.0025198437696862795
DARUNAVIR ETHANOLATE 600 MG OR TABS,1,0.0025198437696862795
DEFERIPRONE 500 MG PO TABS,1,0.0025198437696862795
BAMLANIVIMAB (EUA) IVPB (UCI),1,0.0025198437696862795
MEGESTROL ACETATE 40 MG/ML OR SUSP,1,0.0025198437696862795
B COMPLEX OR TABS,1,0.0025198437696862795
RETAPAMULIN 1 % EX OINT,1,0.0025198437696862795
VILAZODONE HCL 40 MG PO TABS,1,0.0025198437696862795
BUMETANIDE 25 MG IN 100 ML INFUSION PREMIX (UCI),1,0.0025198437696862795
ALPELISIB (300 MG DAILY DOSE) 2 X 150 MG PO TBPK,1,0.0025198437696862795
VORICONAZOLE 200 MG IV SOLR,1,0.0025198437696862795
FLUTICASONE-SALMETEROL 100-50 MCG/ACT IN AEPB,1,0.0025198437696862795
ERYTHROMYCIN 500 MG IV,1,0.0025198437696862795
POTASSIUM CHLORIDE 40 MEQ/100ML IV SOLN,1,0.0025198437696862795
VENTRICULOSTOMY IRRIGATION SOLUTION (UCI),1,0.0025198437696862795
etomidate (AMIDATE) 2 MG/ML injection  - ADS OVERRIDE,1,0.0025198437696862795
NEVIRAPINE 200 MG OR TABS,1,0.0025198437696862795
LAMIVUDINE 150 MG OR TABS,1,0.0025198437696862795
CEFTAZIDIME 2 GM IJ SOLR,1,0.0025198437696862795
PRISMASATE CRRT DIALYSATE WITH ADDITIVES - NXSTAGE (UCI),1,0.0025198437696862795
GEMCITABINE CHEMO INFUSION (UCI),1,0.0025198437696862795
CALCIUM ACETATE (PHOS BINDER) 667 MG OR TABS,1,0.0025198437696862795
MEROPENEM IV PUSH 500 MG (UCI),1,0.0025198437696862795
DAPAGLIFLOZIN PROPANEDIOL 10 MG PO TABS,1,0.0025198437696862795
VILAZODONE HCL 20 MG PO TABS,1,0.0025198437696862795
BOSENTAN 125 MG OR TABS,1,0.0025198437696862795
EMPTY STERILIZED MISC,1,0.0025198437696862795
PRIMIDONE 250 MG OR TABS,1,0.0025198437696862795
EPLERENONE 25 MG OR TABS,1,0.0025198437696862795
DILTIAZEM HCL ER BEADS 180 MG OR CP24,1,0.0025198437696862795
VITAMIN D3 50 MCG (2000 UT) PO TABS,1,0.0025198437696862795
RIVAROXABAN 2.5 MG PO TABS,1,0.0025198437696862795
OCTREOTIDE ACETATE 500 MCG/ML IJ SOLN,1,0.0025198437696862795
